Timestamp,Transaction Hash,Latency (ms),Gas Used,Gas Cost,Success,Error,CPU Time (μs)
1761775179389,b3861b181423519b30107b23cccf1f8ed337497ce20193ac70898de92ebed8f8,91,0,0,true,,19.487
1761775179390,b13c74c85e85f281b08a48ee79687b672ded492a12ca3af47a2d85436273e2ac,92,0,0,true,,20.076
1761775179390,a08a94f46cff7ec5bae7e4e6bdd041c8d5ddf74a1dd9480b17c50fc0b11c2fe8,92,0,0,true,,19.893
1761775179390,01135b24c955a73f4757046339d3e664ff4b2a6f5839529d8bcfec877047a0db,91,0,0,true,,19.615
1761775179392,5df243ef0e9c9a2a15a51d34f2c69b6746d8decf1a70e471c31a102e7a395797,94,0,0,true,,20.304
1761775179394,f0afb5d684637fa359f1977f47723d725a3a64894dfecc67a0d8ef86c759f20e,96,0,0,true,,20.467
1761775179395,f5e2eaa887203f91fc9965ac11f77866aeec8d8df7e20524732de6dfaee5725d,97,0,0,true,,20.163
1761775179397,a4ee3b3a4fa33d186e21e5f91cb55aa412b4c69813b16d16e4d9fa0e79c22d13,99,0,0,true,,20.406
1761775179397,cdf313d8d68e45208471b3c4c5665a8b6779462edfa9511d8c45d52a5a63dd1a,99,0,0,true,,20.442
1761775179400,577a1a24d39c98d967d4cd21a88b23cae7e96cb80d046a93ea71fcf039fb938f,102,0,0,true,,20.853
1761775179401,d3a6b1ef0af186f7e5581d6d88eca5a358ac9ee5aa0c213aab6156911b5b8d18,103,0,0,true,,20.972
1761775179402,1fba47e45a58c8dd8d2ac53ed2cdeb920861b7387c12886735efeecaa960bda9,104,0,0,true,,21.225
1761775179402,696d0fa6162fab22cc50888fc353ff5c21d30a4e74a25e0caee9f39aac42da46,103,0,0,true,,21.167
1761775179402,7cb13bf3582b3bc8412e68685875407addd173d85f43d9f001f81cc097770add,104,0,0,true,,21.502
1761775179404,6c1e67cb94ba67b81c983cb3bb2f5740e93cb54411721be56c8e1f385a733cf3,105,0,0,true,,21.399
1761775179406,04183b1c343cd2cc8261ff1f8fa44ad1b5d65da48159302d1c383c6d372110de,108,0,0,true,,22.434
1761775179406,feaeb4d35d2304d136c890caaa010aa954be2df39419a20a4a6469e95f4b0a56,108,0,0,true,,22.512
1761775179406,e484fd1e143cad21cedfd33d91345e94f74749a674d36b3eeda909b9c5db2cdc,108,0,0,true,,22.55
1761775179407,753b443d16b172734979bb979c95398fddfb28ebc85a32431df35cf569f3fe28,109,0,0,true,,22.658
1761775179407,3d2b78ee47f449c224b8eff1eb8677f4fe3cd536802bd1ef0a06ae076e55b78e,108,0,0,true,,22.266
1761775179409,1181f525e92cc499e2640885d635bb78c69270f8d4b7702874e1bf568df19e97,111,0,0,true,,22.549
1761775179409,9e77938a4c4aa8cffbb395b9c8d6b97f797c6a717e9f4f790350be3e98b6df8a,110,0,0,true,,22.707
1761775179410,16f35323fe0f229e5511e2b2bd4fa1fdc49fd49ddc7c03afdf8cd240b574009d,112,0,0,true,,23.289
1761775179410,fcecc40b60d18b17bf83fc86dba33d4fa4eea19dba32bef94712b2869e136547,111,0,0,true,,23.276
1761775179411,31f027f4fde6289cd831b9f0be56148074a02af917bc6bd34938e36b2ba6862c,112,0,0,true,,23.412
1761775179411,440ae3a342f884e35c877db233ad2b6f8b94d06ddfd5940072d1b268b83bd8d7,112,0,0,true,,23.532
1761775179412,755c34c11b3052fe07838a0dcb98ad726a8c9a4a9f4c37a833b7dca14442ee00,114,0,0,true,,24.502
1761775179412,672fb5d468061ad729d5463fb980b3e1071223e8e0a4b180210ce10635cb8f0a,113,0,0,true,,23.921
1761775179413,b7d816c353d96435d45243a8d78924c65eff446ee4da263e4396c14f40ca3db6,115,0,0,true,,24.759
1761775179414,3c47432cc7267614a23c2ddd5634179ab531af5e75ea3cd6ed216787073afdb5,116,0,0,true,,24.574
1761775179416,dcfacbc6268974003ec3812fc13548c522734d2fb503cad0b5d17e5b5a4041f5,118,0,0,true,,24.983
1761775179416,5126071daabb694adfd68d6015bdbd6e459e646d5627ae935fb483270d7a809e,118,0,0,true,,25.032
1761775179418,92ff54fb74b871d8d03ebb5f953cac98e1ebccebc5fe5785d5cb17784568cabe,119,0,0,true,,24.559
1761775179420,fb927d68be1c52c259d5f74c8028afc64eb0e7684c1a019e46a0631132269846,122,0,0,true,,25.403
1761775179420,a1b2add2f8ec39f5de656242dcff5fa68026ae4ba77ca60784229218c749824a,122,0,0,true,,24.978
1761775179420,6a8fe640fa3375f9361748e346e48f0dd1cba3c5b71918a54075f6c7cff3f44f,121,0,0,true,,24.927
1761775179420,508828d87da572fadbe8b7b7f02d5cebb9cacdc8901e77db44abe38b65369305,121,0,0,true,,24.958
1761775179420,b4565083bd7a852663712592fc1acf2b7b63dda0eab7b9f67341d28b34da79c6,121,0,0,true,,24.992
1761775179420,41291a7ae1bcd871276d7c4b97a679d19dde98764b168c09291e608974db8aca,122,0,0,true,,25.642
1761775179423,d11c0a2a9e250e0dd05063f70e28b964dcfb9168b61ec735ec5e98eb50242082,125,0,0,true,,25.484
1761775179424,9d555238bfa8b881e06a52c84ec5cd31e984cd6f96bebfc66f4c945ab395912d,126,0,0,true,,25.38
1761775179425,91a22df9a012f928b75042ce78aef637c96380fcb7b4a507f9af531bae609186,127,0,0,true,,26.115
1761775179426,fbc43f146a26cec6e3b18c5219d2c7472031cf86e54061942bf818da72c223f4,128,0,0,true,,25.839
1761775179426,53dfff1d1e9d1e61bc43c17ba3d086b63ccadee641c0a15df3f447b9a40d69b4,128,0,0,true,,25.897
1761775179426,58618df6e3c9bf677fd41fadcb8c34ce1453223030a83a978b32f0a1cf3dab28,128,0,0,true,,26.339
1761775179426,0e5086b59bc226d2dbc89607eebb5cd882581d567be588997c23409bfc08fcbc,128,0,0,true,,26.109
1761775179432,1dcf937b5c74b3fca49e81cdc9efbd5c99acd35b25b32712e5916e8de3828e70,134,0,0,true,,26.178
1761775179433,a13aa5acc5225f08a7d50df22e0534183e158c75843d098e468bb17906db2ff7,135,0,0,true,,26.508
1761775179434,b65268c8a2fcf2930832e57e50f0f322a38940ccb6a2fb5c079ddd467b5a91d6,136,0,0,true,,26.918
1761775179434,f9c197ccaf831c38a7e4d6c2622787e50fbfba1bb3302b644812f239d47e7203,136,0,0,true,,26.613
1761775179434,467ca05ef33799d97564fb5a85d047cb260f14dc83a71c5c5e61702ce6dc2fad,135,0,0,true,,26.617
1761775179439,74e00a621d09a671e5b2d922e9e2979e14e69c0dd1f90b6da48b19f42d84a598,140,0,0,true,,27.351
1761775179440,a65999973a118c7da9da5c83c19600c0a27ab926e6c4419ba882fc885577069c,142,0,0,true,,27.025
1761775179440,80204c9aba6b0efb8801cc80d4e3543a5b61ed7007b0a3f71bc6ec05aaa95553,141,0,0,true,,26.872
1761775179442,44519b8b9769cc69d851371a3614009dfc4ccf05fcfebb6ad9974243dcf78a4a,144,0,0,true,,27.749
1761775179444,ac5d3ded2618f81b46e408f93742b00ab9116a251510aa8d55ca77d7284bc0e2,146,0,0,true,,27.28
1761775179444,c73d1a3ed91c6f37677df0319ae68614a183cf1d84ec38eb8bb829eed7122341,146,0,0,true,,27.381
1761775179445,5626eacde32978755d146df25bef9859177e23eb592432f35422fe5b3e5bb7b6,147,0,0,true,,28.038
1761775179447,b7a5e26a3e1e60b3c0c94c4a09b0b9892951b0c9e0304ddf6174102caacce45f,149,0,0,true,,27.636
1761775179448,63bbbe5a41c815ebee376e280888079093a1b76c431ef0a35e8a071f8e456d3d,150,0,0,true,,27.747
